,DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
173,2017-05-31,5.399,5.539,5.225,5.5,The Trade Desk,TTD,Communication Services
174,2017-06-01,5.593,5.648,5.345,5.496,The Trade Desk,TTD,Communication Services
175,2017-06-02,5.504,5.7395,5.431,5.696,The Trade Desk,TTD,Communication Services
176,2017-06-05,5.729,5.757,5.544,5.569,The Trade Desk,TTD,Communication Services
177,2017-06-06,5.539,5.681,5.471,5.584,The Trade Desk,TTD,Communication Services
178,2017-06-07,5.561,5.655,5.362,5.438,The Trade Desk,TTD,Communication Services
179,2017-06-08,5.523,5.586,5.388,5.544,The Trade Desk,TTD,Communication Services
180,2017-06-09,5.555,5.6459,5.069,5.136,The Trade Desk,TTD,Communication Services
181,2017-06-12,5.101,5.124,4.906,5.005,The Trade Desk,TTD,Communication Services
182,2017-06-13,5.138,5.2,4.928,5.015,The Trade Desk,TTD,Communication Services
183,2017-06-14,5.04,5.1,4.882,4.924,The Trade Desk,TTD,Communication Services
184,2017-06-15,4.912,4.976,4.734,4.865,The Trade Desk,TTD,Communication Services
185,2017-06-16,4.87,5.039,4.8405,4.993,The Trade Desk,TTD,Communication Services
186,2017-06-19,5.122,5.225,5.02,5.207,The Trade Desk,TTD,Communication Services
187,2017-06-20,5.229,5.229,5.0,5.089,The Trade Desk,TTD,Communication Services
188,2017-06-21,5.092,5.25,5.089,5.235,The Trade Desk,TTD,Communication Services
189,2017-06-22,5.251,5.2719,5.13,5.185,The Trade Desk,TTD,Communication Services
190,2017-06-23,5.2,5.43,5.181,5.421,The Trade Desk,TTD,Communication Services
191,2017-06-26,5.46,5.5082,5.199,5.308,The Trade Desk,TTD,Communication Services
192,2017-06-27,5.275,5.31,5.008,5.051,The Trade Desk,TTD,Communication Services
193,2017-06-28,5.051,5.274,5.012,5.254,The Trade Desk,TTD,Communication Services
194,2017-06-29,5.228,5.228,5.007,5.084,The Trade Desk,TTD,Communication Services
195,2017-06-30,5.09,5.1252,5.007,5.011,The Trade Desk,TTD,Communication Services
196,2017-07-03,5.063,5.063,4.809,4.972,The Trade Desk,TTD,Communication Services
197,2017-07-05,5.009,5.066,4.8874,4.988,The Trade Desk,TTD,Communication Services
198,2017-07-06,4.914,5.0339,4.835,4.864,The Trade Desk,TTD,Communication Services
199,2017-07-07,4.881,5.05,4.822,4.99,The Trade Desk,TTD,Communication Services
200,2017-07-10,5.007,5.064,4.961,5.015,The Trade Desk,TTD,Communication Services
201,2017-07-11,5.015,5.2605,4.992,5.117,The Trade Desk,TTD,Communication Services
202,2017-07-12,5.194,5.28,5.145,5.151,The Trade Desk,TTD,Communication Services
203,2017-07-13,5.179,5.2,5.065,5.08,The Trade Desk,TTD,Communication Services
204,2017-07-14,5.051,5.146,5.029,5.101,The Trade Desk,TTD,Communication Services
205,2017-07-17,5.14,5.14,5.006,5.039,The Trade Desk,TTD,Communication Services
206,2017-07-18,5.018,5.039,4.928,4.989,The Trade Desk,TTD,Communication Services
207,2017-07-19,5.01,5.536,5.005,5.469,The Trade Desk,TTD,Communication Services
208,2017-07-20,5.5,5.575,5.326,5.452,The Trade Desk,TTD,Communication Services
209,2017-07-21,5.47,5.499,5.19,5.233,The Trade Desk,TTD,Communication Services
210,2017-07-24,5.203,5.45,5.201,5.411,The Trade Desk,TTD,Communication Services
211,2017-07-25,5.387,5.707,5.341,5.568,The Trade Desk,TTD,Communication Services
212,2017-07-26,5.6,5.67,5.458,5.497,The Trade Desk,TTD,Communication Services
213,2017-07-27,5.557,5.787,5.11,5.31,The Trade Desk,TTD,Communication Services
214,2017-07-28,5.279,5.39,5.22,5.341,The Trade Desk,TTD,Communication Services
215,2017-07-31,5.433,5.487,5.2445,5.331,The Trade Desk,TTD,Communication Services
216,2017-08-01,5.349,5.3889,5.275,5.342,The Trade Desk,TTD,Communication Services
217,2017-08-02,5.373,5.437,5.253,5.301,The Trade Desk,TTD,Communication Services
218,2017-08-03,5.283,5.5137,5.2698,5.448,The Trade Desk,TTD,Communication Services
219,2017-08-04,5.445,5.472,5.326,5.339,The Trade Desk,TTD,Communication Services
220,2017-08-07,5.386,5.682,5.331,5.551,The Trade Desk,TTD,Communication Services
221,2017-08-08,5.57,5.66,5.422,5.452,The Trade Desk,TTD,Communication Services
222,2017-08-09,5.415,5.483,5.3304,5.399,The Trade Desk,TTD,Communication Services
